area_index,shared_mean,shared_sd,shared_q025,shared_q50,shared_q975,exceed_prob_rr_gt1,hotspot_080,hotspot_090
92,-4.144736769636075,3.056556475043495,-10.151335536996356,-4.14171197653992,1.844632782024414,0.08754717999606032,0,0
93,-2.768254372522105,2.224826171225958,-7.143463899105695,-2.7649670191898954,1.5882645070328754,0.1067025919943636,0,0
94,-3.0750853424103903,2.462337698672546,-7.9157334215598905,-3.0720011185204212,1.7480178352549882,0.10586034940821643,0,0
95,3.389077101720276,1.4965772960704802,0.4528237719867003,3.3880611838493735,6.331086859672743,0.9882299071953019,1,1
96,-2.759575624213765,3.0420519462612776,-8.738521531167443,-2.7565052901827647,3.2019158312487597,0.18216563460720214,0,0
97,-3.9168494639575036,2.651401364255957,-9.130571072641137,-3.9131107108083474,1.2756019065044502,0.06980094234315004,0,0
98,3.668588738347273,1.519320114014109,0.691570114073381,3.6661607272632963,6.659370168187488,0.9921242972045101,1,1
99,-4.9580762158311,4.537577017897298,-13.879080383134152,-4.953054873877233,3.9343190304938815,0.13726926439865705,0,0
100,7.053694220028163,1.4925480276588774,4.144918341587469,7.045813999734337,10.007124572493293,0.9999988547403779,1,1
101,-5.727657153169172,3.6541865519744996,-12.91522002956437,-5.722347777244014,1.4296600821813197,0.058507890355551484,0,0
102,2.7997611516833305,1.499573597158705,-0.1382825502302194,2.7973484165062024,5.751501832721091,0.9690518714754381,1,1
103,4.329546604522508,1.4735371664335188,1.4430316002376786,4.327005356775833,7.230483899994789,0.9983493790056742,1,1
104,-3.062351820994167,2.2482968928942473,-7.483814352855847,-3.0589734484707463,1.3398980444983888,0.0865869099181954,0,0
105,-3.9557543081034776,2.5195427171820395,-8.909372910625496,-3.9524117048294913,0.9788327510723991,0.05820422043105211,0,0
106,3.821992173070763,1.5609420483723975,0.7627110470892271,3.819662239069267,6.894461866078285,0.9928277046182256,1,1
107,7.308026094592312,1.6089992084441056,4.167909995933102,7.3008184692865035,10.488866679557585,0.9999972134510006,1,1
108,-1.8393596133510806,2.473171849788854,-6.699997258366456,-1.836723218522356,3.0063076123977632,0.22852144561312482,0,0
109,-5.4159084584752515,3.633861797520797,-12.565962419175811,-5.409949571734847,1.7002239647103243,0.06805951605660687,0,0
110,7.326053067107388,1.5298601297996868,4.335369058129657,7.321160283374395,10.344135928442086,0.9999991607063753,1,1
111,-1.8875559878568773,2.016768066657362,-5.854141840869871,-1.8844588439246117,2.0614764472522547,0.17465432754111532,0,0
112,5.167701484983531,1.4894077111166575,2.2552118342903613,5.163339871297433,8.10495152465209,0.9997394171942392,1,1
113,6.113565030927438,1.568642532800983,3.0456455485884066,6.108940413852345,9.207640389015964,0.9999513765442425,1,1
114,-2.138254959610214,3.451648004587673,-8.91711818479832,-2.1363052811565315,4.629515235331605,0.26779742037530907,0,0
115,-4.839126730055784,3.1401511734491834,-11.009746085943886,-4.836041217125898,1.3138963621679363,0.06165243411713084,0,0
116,-4.574568518435114,2.985352968625982,-10.442688749007443,-4.5711183127195785,1.2738948715730398,0.06271957706990161,0,0
117,-4.638567292408529,2.841003963846792,-10.226114609804956,-4.6344200165081935,0.9253662578529864,0.05126382732508317,0,0
118,-3.784915299893177,2.349662643906686,-8.406719545256538,-3.7810736924745436,0.8150364146448261,0.05360800870724147,0,0
119,-5.497764879242923,3.270959439926562,-11.934856783164696,-5.49214544733331,0.9073560656289992,0.046402777740017886,0,0
120,-4.366435786209681,2.695628348363107,-9.66900534973368,-4.362133893658022,0.9116509771289918,0.05263535181055379,0,0
121,2.0987183710270947,1.5712850137999248,-0.9869648393167179,2.098626500409928,5.1848965880528315,0.9091714325597605,1,1
122,-4.507294136756832,2.396204212517868,-9.220570756288428,-4.503447040839724,0.18407462436955768,0.029984993984984554,0,0
123,-4.03882324272569,2.28569482842567,-8.535465061255788,-4.0348388235836685,0.43515155601382904,0.03861409653313852,0,0
124,-3.8942664007849275,2.304235967027483,-8.426361513436799,-3.890603191614815,0.6169846632656144,0.045509509964772765,0,0
125,5.336677600254629,1.5132759995287957,2.375694878884692,5.332806604472408,8.319584711710736,0.9997895120945673,1,1
126,-2.8291679658013744,3.1558040578827,-9.029072222513886,-2.826606230698422,3.356161642450175,0.18499376744158602,0,0
127,-2.396214177957635,1.9943151406212094,-6.319827351636778,-2.3927325009831253,1.5076517516519465,0.11477432459394454,0,0
128,6.634903553848207,1.540300934894615,3.618794230349663,6.63170423632294,9.669002893383382,0.9999917458825301,1,1
129,4.440673358278312,1.5516859562822558,1.401343970598412,4.4376998569283765,7.496866653491258,0.9978940373031532,1,1
130,0.9327983589896016,1.3994464663056498,-1.8124451804989414,0.9319397112336381,3.6829360347026534,0.747469579551481,0,0
131,-0.9327983707136656,1.3994464662827668,-3.6829360462419607,-0.9319397230070078,1.8124451688698433,0.25253041776860385,0,0
132,-4.738432122993699,2.7914708013668657,-10.228262958700906,-4.734395789280777,0.7284173550669184,0.04480411597207046,0,0
133,-5.3680390525243045,3.2739994329192736,-11.811105482146818,-5.362430943452388,1.0431265520602713,0.050544512570331435,0,0
134,-1.928217591222596,2.208066975824845,-6.264257444081672,-1.9272224252973333,2.4021279286566535,0.19126056250276424,0,0
135,4.543147769146182,1.5615031267583797,1.4818777571433386,4.541108338957014,7.615923398531402,0.9981897940410949,1,1
136,5.480015342715596,1.5622572487301924,2.418212419744151,5.477611682494698,8.555332692686857,0.9997740473077104,1,1
137,-2.8541169217788798,2.2052486670190894,-7.19274596630596,-2.850234504087234,1.462457310144916,0.09779158908565844,0,0
138,-1.5000136990807416,2.102924762975346,-5.634176932988937,-1.497414928860041,2.6194040554649947,0.2378304415400596,0,0
139,-2.2148209284588423,2.0008507590853037,-6.150755160904357,-2.2114998940174795,1.7022579647191858,0.13416002275416894,0,0
140,4.472489399370056,1.4818391196412448,1.572461991270076,4.469003509814805,7.392306556288509,0.9987286021346901,1,1
141,-2.2030083993535663,2.3764994732895848,-6.875517165980293,-2.199839166677771,2.4515047923108155,0.17696398946230185,0,0
142,7.5973755005662325,1.5061049504699477,4.652323155816971,7.592930046974233,10.567437718004069,0.9999997725106138,1,1
143,5.633561935512519,1.5503765401223484,2.6029236411369907,5.628454455919545,8.69312280567414,0.9998602927229059,1,1
144,7.900338303926177,1.6004303895299254,4.781009511687943,7.89179776863532,11.067892822457061,0.9999996020774703,1,1
145,4.983533649864121,1.540694933963445,1.964096430921591,4.981228935187973,8.015975208587207,0.9993909362392471,1,1
146,-6.912599285876192,5.660369035161565,-18.078603654188456,-6.896546225134589,4.1624395002589285,0.11099991530781683,0,0
147,8.188799753017545,1.602772955641762,5.066422570459688,8.17973699951502,11.362375408762782,0.9999998381902071,1,1
148,-0.07889229010016867,1.4284125623678514,-2.8834841755086287,-0.07882349150737333,2.7253071035657555,0.47797731763950413,0,0
149,-5.6966919192044,4.7106455833907726,-14.978361413794325,-5.686377660155736,3.5263167672279376,0.11326939425841809,0,0
150,-5.304461151770604,4.432797961167315,-14.02022624490781,-5.299247797987984,3.381588386936004,0.11572354805906249,0,0
151,-6.821082077988772,5.832394476828077,-18.322531594579946,-6.805437245388635,4.591714461471656,0.12109778133056237,0,0
152,-4.1593818193852305,3.292667526714299,-10.63869959680429,-4.153592404430037,2.287008394437934,0.1032540626602727,0,0
153,5.807634234378368,1.5817358919127245,2.712519619060385,5.803448864042136,8.92635778511235,0.9998795212086218,1,1
154,5.172091195477386,1.56410783005098,2.1107246964945374,5.168248106908531,8.255207210346747,0.9995280504725221,1,1
155,4.698035504272959,1.5468957195116684,1.6683405629302692,4.694977181996767,7.745046801785811,0.9988055627451056,1,1
156,-4.825174419413623,3.008149262298812,-10.746165908333893,-4.819320905123505,1.0625107155159839,0.054353252600615964,0,0
157,-3.8460938814395615,1.4398912994718813,-6.686908372074976,-3.8414812479941087,-1.031511299634082,0.0037801541858584198,0,0
